N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
0.29483033553355337,0.5545154159378847,0.7651433290453091,0.5841800531974677,0.3679738286102887,0.4031678898663872,0.5915755177105124,-1.2511789935592157,0.43762638672216075,0.7,0.001
0.29503035543554357,0.5542936320637353,0.7653432179194919,0.5844348497442261,0.36818428298437256,0.40337532023871303,0.5915529069164185,-1.2515000838200618,0.43763672582886665,0.7,0.001
0.29523037533753377,0.5540719368942195,0.7655429244716113,0.5846894996942913,0.3683946830502051,0.4035826831920889,0.5915302977246344,-1.2518210582414229,0.437647068725,0.7,0.001
0.29543039523952397,0.5538503303938591,0.7657424488927337,0.58494400312488,0.36860502881377916,0.4037899787520569,0.5915076901385686,-1.2521419177065753,0.4376574148983696,0.7,0.001
0.29563041514151417,0.55362881252719,0.7659417913736712,0.5851983601131723,0.3688153202810919,0.4039972069441389,0.5914850841616237,-1.2524626615535621,0.4376677648336406,0.7,0.001
0.29583043504350437,0.5534073832587623,0.7661409521049817,0.5854525707363135,0.369025557458143,0.4042043677938358,0.5914624797971938,-1.252783290235579,0.4376781182484423,0.7,0.001
0.29603045494549457,0.5531860425531402,0.7663399312769693,0.5857066350714117,0.3692357403509374,0.40441146132662875,0.5914398770486671,-1.253103803683994,0.4376884754547806,0.7,0.001
0.29623047484748477,0.5529647903749021,0.7665387290796857,0.5859605531955412,0.3694458689654824,0.4046184875679782,0.591417275919424,-1.2534242023341975,0.43769883598941245,0.7,0.001
0.29643049474947497,0.5527436266886407,0.7667373457029287,0.5862143251857386,0.3696559433077894,0.40482544654332475,0.5913946764128382,-1.2537444859830704,0.43770920037134825,0.7,0.001
0.29663051465146517,0.5525225514589629,0.7669357813362447,0.5864679511190056,0.36986596338387323,0.40503233827808804,0.5913720785322761,-1.2540646549913275,0.4377195681636116,0.7,0.001
0.29683053455345537,0.5523015646504893,0.7671340361689282,0.5867214310723081,0.37007592919975235,0.4052391627976682,0.5913494822810973,-1.2543847094194136,0.4377299395271554,0.7,0.001
0.2970305544554456,0.5520806662278552,0.7673321103900222,0.5869747651225767,0.3702858407614493,0.40544592012744485,0.5913268876626546,-1.2547046507975246,0.4377403146448717,0.7,0.001
0.2972305743574358,0.5518598561557098,0.7675300041883191,0.5872279533467057,0.37049569807498967,0.40565261029277766,0.5913042946802933,-1.2550244750464978,0.4377506927800849,0.7,0.001
0.297430594259426,0.5516391343987164,0.7677277177523606,0.5874809958215537,0.37070550114640277,0.40585923331900575,0.5912817033373524,-1.255344186492803,0.4377610747105651,0.7,0.001
0.2976306141614161,0.5514185009215524,0.7679252512704388,0.5877338926239435,0.370915249981722,0.40606578923144865,0.5912591136371637,-1.2556637838718194,0.43777146014853296,0.7,0.001
0.2978306340634063,0.5511979556889096,0.7681226049305958,0.5879866438306636,0.3711249445869831,0.40627227805540556,0.5912365255830516,-1.2559832672923787,0.4377818490853906,0.7,0.001
0.2980306539653965,0.5509774986654937,0.7683197789206251,0.5882392495184647,0.3713345849682273,0.4064786998161559,0.5912139391783345,-1.256302636918087,0.4377922415394117,0.7,0.001
0.2982306738673867,0.5507571298160244,0.7685167734280717,0.5884917097640637,0.3715441711314979,0.4066850545389587,0.5911913544263236,-1.2566218928481072,0.43780263747594333,0.7,0.001
0.2984306937693769,0.5505368491052359,0.7687135886402321,0.5887440246441407,0.37175370308284245,0.40689134224905354,0.5911687713303231,-1.256941035212085,0.43781303687001144,0.7,0.001
0.2986307136713671,0.5503166564978761,0.7689102247441554,0.5889961942353406,0.3719631808283117,0.4070975629716598,0.5911461898936303,-1.2572600641790548,0.43782343976478905,0.7,0.001
0.2988307335733573,0.5500965519587072,0.7691066819266432,0.5892482186142733,0.37217260437396055,0.40730371673197696,0.5911236101195363,-1.257578979715003,0.4378338460504982,0.7,0.001
0.2990307534753475,0.5498765354525055,0.7693029603742505,0.5895000978575119,0.3723819737258465,0.4075098035551848,0.5911010320113245,-1.2578977821724813,0.4378442558950552,0.7,0.001
0.2992307733773377,0.5496566069440613,0.7694990602732861,0.5897518320415944,0.3725912888900321,0.4077158234664432,0.5910784555722727,-1.2582164715369322,0.437854669138481,0.7,0.001
0.2994307932793279,0.5494367663981791,0.7696949818098127,0.5900034212430241,0.37280054987258165,0.4079217764908921,0.5910558808056509,-1.258535047970456,0.43786508582526945,0.7,0.001
0.2996308131813181,0.5492170137796774,0.7698907251696475,0.5902548655382678,0.3730097566795651,0.4081276626536521,0.591033307714723,-1.2588535115844715,0.43787550593901486,0.7,0.001
0.2998308330833083,0.5489973490533887,0.7700862905383631,0.5905061650037566,0.37321890931705376,0.4083334819798235,0.591010736302746,-1.2591718615435687,0.43788592977651714,0.7,0.001
0.3000308529852985,0.5487777721841598,0.7702816781012871,0.590757319715887,0.3734280077911242,0.4085392344944876,0.59098816657297,-1.2594901008877544,0.437896356431732,0.7,0.001
0.3002308728872887,0.5485582831368513,0.7704768880435031,0.5910083297510191,0.37363705210785575,0.40874492022270553,0.5909655985286392,-1.2598082248256957,0.4379067857433531,0.7,0.001
0.3004308927892789,0.548338881876338,0.770671920549851,0.5912591951854786,0.3738460422733314,0.4089505391895189,0.5909430321729904,-1.2601262404654636,0.437917220556101,0.7,0.001
0.3006309126912691,0.5481195683675085,0.7708667758049279,0.5915099160955543,0.3740549782936375,0.4091560914199498,0.590920467509254,-1.2604441418796168,0.43792765769938286,0.7,0.001
0.3008309325932593,0.5479003425752661,0.7710614539930875,0.5917604925575006,0.3742638601748648,0.40936157693900094,0.5908979045406537,-1.260761931249799,0.4379380982315357,0.7,0.001
0.3010309524952495,0.5476812044645273,0.7712559552984413,0.5920109246475361,0.37447268792310645,0.40956699577165506,0.5908753432704074,-1.261079608682929,0.4379485421407258,0.7,0.001
0.3012309723972397,0.5474621540002232,0.7714502799048595,0.5922612124418443,0.3746814615444596,0.40977234794287587,0.5908527837017253,-1.2613971734812672,0.4379589894300825,0.7,0.001
0.3014309922992299,0.5472431911472988,0.7716444279959696,0.5925113560165725,0.37489018104502475,0.4099776334776072,0.5908302258378113,-1.2617146282069158,0.4379694400422122,0.7,0.001
0.30163101220122013,0.5470243158707129,0.7718383997551592,0.5927613554478334,0.375098846430907,0.41018285240077385,0.5908076696818638,-1.2620319721778435,0.4379798935011043,0.7,0.001
