N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
1.5685570714071408,0.04340788628209649,0.9986403776713005,0.9941120353764868,0.9521363155172524,0.9530214795732405,0.5108121194161477,0.014624548782616884,0.5101138730843974,0.7,0.0
1.568757091309131,0.04339052487263594,0.9986414653839637,0.9941162026147468,0.952158065104304,0.9530425127295169,0.5108076620905894,0.01461788798993924,0.510109957858917,0.7,0.0
1.5689571112111211,0.04337317040704125,0.9986425522261717,0.9941203669524025,0.9521798053310853,0.9530635370644432,0.5108032064200758,0.014611226939773677,0.5101060442400033,0.7,0.0
1.5691571311131114,0.0433558228825351,0.9986436381986215,0.99412452839143,0.9522015362012829,0.9530845525813446,0.5107987524041034,0.014604574715635086,0.5101021314665107,0.7,0.0
1.5693571510151016,0.043338482296341366,0.9986447233020095,0.9941286869338024,0.9522232577185815,0.9531055592835445,0.5107943000421684,0.014597921980499485,0.5100982201630501,0.7,0.0
1.5695571709170917,0.04332114864568501,0.9986458075370316,0.9941328425814947,0.9522449698866648,0.9531265571743652,0.5107898493337673,0.014591269802077818,0.5100943096434578,0.7,0.0
1.569757190819082,0.043303821927792065,0.9986468909043831,0.9941369953364767,0.9522666727092157,0.953147546257129,0.5107854002783965,0.01458462376902207,0.5100904016063085,0.7,0.0
1.5699572107210722,0.043286502139889715,0.9986479734047591,0.9941411452007206,0.9522883661899152,0.9531685265351563,0.5107809528755528,0.014577981159348245,0.5100864935752382,0.7,0.0
1.5701572306230624,0.043269189279206255,0.9986490550388534,0.9941452921761941,0.9523100503324435,0.9531894980117666,0.5107765071247329,0.014571338991666013,0.5100825875417757,0.7,0.0
1.5703572505250525,0.04325188334297109,0.99865013580736,0.9941494362648658,0.9523317251404794,0.9532104606902784,0.5107720630254335,0.014564700091548562,0.5100786825288005,0.7,0.0
1.5705572704270427,0.04323458432841467,0.9986512157109719,0.994153577468702,0.9523533906177004,0.9532314145740093,0.5107676205771516,0.014558063923122689,0.5100747788318308,0.7,0.0
1.570757290329033,0.043217292232768635,0.9986522947503816,0.9941577157896686,0.9523750467677832,0.9532523596662756,0.5107631797793843,0.014551429210381961,0.5100708761037314,0.7,0.0
1.5709573102310233,0.043200007053265696,0.9986533729262813,0.994161851229728,0.9523966935944027,0.9532732959703932,0.5107587406316284,0.014544798499416638,0.5100669749138925,0.7,0.0
1.5711573301330133,0.04318272878713969,0.9986544502393624,0.9941659837908444,0.9524183311012329,0.9532942234896764,0.5107543031333811,0.014538168070975096,0.5100630744096133,0.7,0.0
1.5713573500350035,0.043165457431625504,0.9986555266903159,0.9941701134749787,0.9524399592919467,0.9533151422274383,0.5107498672841397,0.014531556163240013,0.5100591788205581,0.7,0.0
1.5715573699369938,0.0431481929839592,0.9986566022798318,0.9941742402840906,0.9524615781702153,0.9533360521869918,0.5107454330834016,0.014524923943262347,0.5100552792827827,0.7,0.0
1.571757389838984,0.0431309354413779,0.9986576770086004,0.9941783642201393,0.9524831877397095,0.9533569533716476,0.5107410005306641,0.014518304305823458,0.5100513830776979,0.7,0.0
1.571957409740974,0.043113684801119885,0.9986587508773106,0.9941824852850821,0.9525047880040977,0.9533778457847164,0.5107365696254247,0.014511689841811648,0.5100474867618637,0.7,0.0
