N,Helstrom_Pe,Kennedy_beta0,Kennedy_opt,beta_star
1.1293133666366637,0.0027372354188234804,0.005459485922170853,0.005211420102771619,0.02140227665277807
1.129513386538654,0.002735040268134259,0.005455119645731855,0.005207395127594606,0.02138801700016891
1.129713406440644,0.002732846882716633,0.005450756861264497,0.005203373187878587,0.021373766104695328
1.1299134263426343,0.0027306552611432444,0.0054463975659760164,0.005199354281418856,0.02135952417570931
1.1301134462446245,0.0027284654019877896,0.005442041757075924,0.005195338406012274,0.021345290192659287
1.1303134661466148,0.002726277303825353,0.005437689431775941,0.005191325559457194,0.021331065669599594
1.1305134860486048,0.0027240909652319067,0.005433340587290037,0.005187315739553488,0.021316849615122903
1.130713505950595,0.0027219063847847558,0.005428995220834384,0.005183308944102521,0.02130264229101785
1.1309135258525853,0.002719723561062315,0.0054246533296274015,0.0051793051709071915,0.021288443661061536
1.1311135457545756,0.0027175424926442204,0.005420314910889714,0.005175304417771885,0.021274252867014058
1.1313135656565656,0.002715363178111163,0.0054159799618441985,0.005171306682502515,0.021260072502662687
1.1315135855585559,0.002713185616045055,0.005411648479715921,0.005167311962906493,0.0212458999728334
1.1317136054605461,0.0027110098050290854,0.005407320461732192,0.0051633202567927345,0.021231736123906934
1.1319136253625364,0.002708835743647331,0.005402995905122517,0.00515933156197166,0.021217579947266415
1.1321136452645264,0.0027066634304852566,0.005398674807118634,0.005155345876255202,0.02120343446659424
1.1323136651665167,0.002704492864129382,0.005394357164954495,0.005151363197456786,0.02118929665144991
1.132513685068507,0.0027023240431673923,0.00539004297586625,0.005147383523391353,0.02117516730304518
1.1327137049704972,0.002700156966188194,0.005385732237092277,0.005143406851875333,0.02116104699555481
1.1329137248724872,0.0026979916317817487,0.005381424945873139,0.005139433180726651,0.021146934842026694
1.1331137447744775,0.002695828038539183,0.005377121099451641,0.005135462507764761,0.02113283202430759
1.1333137646764677,0.002693666185052901,0.005372820695072763,0.005131494830810581,0.021118737505037514
1.133513784578458,0.0026915060699162496,0.005368523729983688,0.005127530147686543,0.02110465163383019
1.133713804480448,0.002689347691723909,0.005364230201433832,0.005123568456216584,0.02109057440831923
1.1339138243824383,0.0026871910490716133,0.005359940106674773,0.0051196097542261084,0.021076505807920337
1.1341138442844285,0.002685036140556263,0.005355653442960309,0.005115654039542051,0.02106244584471375
1.1343138641864188,0.0026828829647759234,0.005351370207546431,0.005111701309992814,0.021048394509505703
1.1345138840884088,0.002680731520329771,0.00534709039769133,0.005107751563408309,0.021034351797194848
1.134713903990399,0.0026785818058181476,0.005342814010655359,0.005103804797619916,0.02102031770422755
1.1349139238923893,0.002676433819842561,0.005338541043701105,0.0050998610104605316,0.02100629191154815
1.1351139437943796,0.0026742875610056283,0.005334271494093319,0.0050959201997645325,0.02099227535375745
1.1353139636963696,0.002672143027911078,0.005330005359098957,0.005091982363367789,0.020978267090189823
1.1355139835983599,0.002670000219163915,0.005325742635987122,0.005088047499107635,0.020964267199102143
1.1357140035003501,0.0026678591333700874,0.005321483322029145,0.005084115604822925,0.020950276357436893
1.1359140234023404,0.0026657197691368206,0.005317227414498531,0.005080186678353986,0.020936293879531425
1.1361140433043304,0.0026635821250725056,0.005312974910670952,0.005076260717542634,0.020922319988050747
1.1363140632063207,0.002661446199786477,0.005308725807824244,0.005072337720232143,0.02090835468090101
1.136514083108311,0.002659311991889457,0.005304480103238461,0.00506841768426731,0.02089439795047422
1.136714103010301,0.002657179499993112,0.005300237794195804,0.005064500607494393,0.020880449777570444
1.1369141229122912,0.0026550487227102737,0.005295998877980656,0.005060586487761134,0.020866510901528947
1.1371141428142815,0.0026529196586550507,0.00529176335187957,0.005056675322916752,0.02085257918054789
1.1373141627162717,0.002650792306442551,0.00528753121318127,0.00505276711081195,0.02083865575785221
1.1375141826182618,0.0026486666646889367,0.005283302459176657,0.005048861849298921,0.020824742811764392
1.137714202520252,0.0026465427320117585,0.005279077087158766,0.005044959536231296,0.020810837437977934
1.1379142224222423,0.002644420507029399,0.005274855094422841,0.005041060169464234,0.02079694063513472
1.1381142423242325,0.0026422999883616294,0.005270636478266262,0.005037163746854337,0.020783052370423313
1.1383142622262226,0.0026401811746291637,0.005266421235988592,0.005033270266259704,0.020769172630016975
1.1385142821282128,0.0026380640644539377,0.005262209364891505,0.005029379725539865,0.020755301383563653
1.138714302030203,0.002635948656458942,0.005258000862278893,0.005025492122555866,0.02074143875542582
1.1389143219321933,0.0026338349492683877,0.0052537957254567705,0.005021607455170221,0.020727596312382423
1.1391143418341834,0.002631722941507486,0.005249593951733316,0.005017725721246891,0.020713738975102324
1.1393143617361736,0.00262961263180278,0.005245395538418862,0.0050138469186513275,0.02069990185905248
1.1395143816381639,0.0026275040187816456,0.005241200482825886,0.005009971045250446,0.020686073253263118
1.1397144015401541,0.002625397101072846,0.005237008782269008,0.005006098098912618,0.020672253152791704
1.1399144214421442,0.002623291877306033,0.005232820434065019,0.005002228077507701,0.020658441538714503
1.1401144413441344,0.0026211883461122465,0.005228635435532844,0.004998360978907011,0.020644638450581187
1.1403144612461247,0.002619086506123358,0.005224453783993535,0.004994496800983319,0.020630843839917617
1.140514481148115,0.002616986355972517,0.005220275476770321,0.0049906355416108866,0.020617057808279455
1.140714501050105,0.0026148878942939824,0.00521610051118854,0.004986777198665407,0.020603280076820947
1.1409145209520952,0.0026127911197231235,0.0052119288845756916,0.004982921770024061,0.02058951076301663
1.1411145408540855,0.00261069603089642,0.005207760594261392,0.004979069253565473,0.020575750179595904
1.1413145607560757,0.002608602626451406,0.005203595637577412,0.004975219647169738,0.0205619980106053
1.1415145806580658,0.0026065109050268376,0.0051994340118576505,0.0049713729487184145,0.020548254266692937
1.141714600560056,0.002604420865262469,0.0051952757144381285,0.004967529156094507,0.020534518699583556
1.1419146204620463,0.002602332505799221,0.005191120742657007,0.004963688267182484,0.020520792116818246
1.1421146403640365,0.0026002458252791794,0.005186969093854586,0.004959850279868282,0.020507073699216016
1.1423146602660266,0.00259816082234543,0.00518282076537327,0.004956015192039274,0.020493363810345215
1.1425146801680168,0.0025960774956421684,0.005178675754557608,0.004952183001584303,0.020479662316439693
1.142714700070007,0.002593995843814867,0.0051745340587542555,0.004948353706393651,0.020465969258165982
